======================================================================
  HMOA EXPERIMENT — pop=200, iter=1000, kmax=5, drones=3, wbl=0.2
  Workers: 15  |  Pending: 20
  Started: 2026-06-27 11:03:46
======================================================================
  [n40w80_001] n40w80_001 HMOA 12/15: PF=500, cost=[6676,8573], sat=[7.0,9.3], 146s
  [n40w80_004] n40w80_004 HMOA 12/15: PF=500, cost=[4818,6468], sat=[2.0,5.0], 141s
  [n60w80_003] n60w80_003 HMOA 6/15: PF=500, cost=[6753,9873], sat=[1.8,19.0], 312s
  [n20w80_005] n20w80_005 HMOA 11/15: PF=500, cost=[3887,6150], sat=[1.0,15.9], 152s
  [n20w80_003] n20w80_003 HMOA 14/15: PF=500, cost=[4079,7023], sat=[6.0,8.0], 115s
  [n20w80_001] n20w80_001 HMOA 13/15: PF=500, cost=[3948,6952], sat=[2.0,10.0], 118s
  [n40w80_003] n40w80_003 noLS 2/15: PF=500, cost=[5022,6436], sat=[0.0,1.0], 122s
  [n20w80_002] n20w80_002 HMOA 11/15: PF=500, cost=[3445,7821], sat=[4.0,7.9], 145s
  [n40w80_002] n40w80_002 HMOA 10/15: PF=500, cost=[4877,8584], sat=[7.4,15.0], 196s
  [n20w80_004] n20w80_004 HMOA 12/15: PF=500, cost=[3741,7223], sat=[7.3,11.8], 138s
  [n40w80_005] n40w80_005 HMOA 9/15: PF=500, cost=[5468,5846], sat=[12.7,19.0], 194s
  [n60w80_004] n60w80_004 HMOA 6/15: PF=500, cost=[7016,10009], sat=[7.4,14.3], 262s
  [n40w80_001] n40w80_001 HMOA 13/15: PF=500, cost=[6348,9967], sat=[2.0,8.6], 176s
  [n60w80_002] n60w80_002 HMOA 7/15: PF=500, cost=[6246,7010], sat=[3.6,6.0], 224s
  [n40w80_004] n40w80_004 HMOA 13/15: PF=500, cost=[5024,8067], sat=[1.0,6.0], 187s
  [n20w80_005] n20w80_005 HMOA 12/15: PF=500, cost=[3885,7066], sat=[1.0,17.7], 176s
  [n20w80_003] n20w80_003 HMOA 15/15: PF=500, cost=[4258,9589], sat=[2.0,13.8], 145s
  [n60w80_001] n60w80_001 HMOA 7/15: PF=500, cost=[6021,11051], sat=[5.9,19.0], 287s
  [n40w80_003] n40w80_003 noLS 3/15: PF=500, cost=[5129,5960], sat=[0.0,1.0], 118s
  [n20w80_001] n20w80_001 HMOA 14/15: PF=500, cost=[4150,7558], sat=[6.0,14.0], 148s
  [n20w80_002] n20w80_002 HMOA 12/15: PF=500, cost=[3318,6184], sat=[2.3,9.9], 146s
  [n60w80_005] n60w80_005 HMOA 5/15: PF=500, cost=[6041,14112], sat=[5.2,22.1], 463s
  [n20w80_004] n20w80_004 HMOA 13/15: PF=500, cost=[3742,7490], sat=[7.9,15.9], 158s
  [n60w80_003] n60w80_003 HMOA 7/15: PF=500, cost=[6575,9786], sat=[0.0,18.0], 273s
  [n40w80_001] n40w80_001 HMOA 14/15: PF=500, cost=[6202,8343], sat=[7.0,10.6], 147s
  [n20w80_003] n20w80_003 noLS 1/15: PF=500, cost=[4239,6649], sat=[2.0,9.0], 102s
  [n40w80_005] n40w80_005 HMOA 10/15: PF=500, cost=[5522,12094], sat=[12.1,19.0], 209s
  [n40w80_002] n40w80_002 HMOA 11/15: PF=500, cost=[4315,9189], sat=[10.0,15.0], 233s
  [n40w80_003] n40w80_003 noLS 4/15: PF=500, cost=[5097,7896], sat=[0.0,1.0], 126s
